/home/8py/RDKIT_func/ReaxFF_min/molecules.data (written by ASE) 

80 	 atoms 
3  atom types
0.0                     100  xlo xhi
0.0                     100  ylo yhi
0.0                     100  zlo zhi


Atoms 

     1   1   0.0      52.313999999999993      54.390999999999998                   48.93
     2   1   0.0      53.583999999999996      54.418999999999997      48.143000000000001
     3   1   0.0      50.502999999999993      49.654000000000003      51.646999999999998
     4   1   0.0      58.305999999999997      47.789000000000001      48.122999999999998
     5   1   0.0      51.240999999999993      48.539000000000001      51.562999999999995
     6   1   0.0      58.144999999999996      49.237000000000002      47.747999999999998
     7   1   0.0      51.901999999999994                  53.308      49.601999999999997
     8   1   0.0      54.363999999999997      53.134999999999998      48.204999999999998
     9   1   0.0      57.243999999999993                  47.311      48.790999999999997
    10   1   0.0      50.906999999999996      50.942999999999998      50.980999999999995
    11   1   0.0      53.242999999999995      47.341999999999999                  50.823
    12   1   0.0      54.478999999999992      47.283999999999999                  50.189
    13   1   0.0      56.087999999999994      50.716999999999999      48.287999999999997
    14   1   0.0      52.513999999999996      48.532000000000004      50.841999999999999
    15   1   0.0      56.789999999999992      49.527000000000001      48.318999999999996
    16   1   0.0      56.266999999999996      48.387999999999998      48.934999999999995
    17   1   0.0      52.685999999999993      52.066000000000003      49.598999999999997
    18   1   0.0      53.982999999999997      52.024999999999999      48.879999999999995
    19   1   0.0      52.231999999999992      50.954999999999998                  50.238
    20   1   0.0      55.014999999999993      48.417000000000002      49.556999999999995
    21   1   0.0      54.816999999999993      50.785000000000004      48.890999999999998
    22   1   0.0      53.018999999999991      49.686999999999998      50.205999999999996
    23   1   0.0      54.276999999999994      49.639000000000003      49.547999999999995
    24   1   0.0      42.444999999999993      45.655999999999999      47.808999999999997
    25   1   0.0      46.263999999999996      52.788000000000004      51.711999999999996
    26   1   0.0      42.510999999999996      53.856000000000002      48.824999999999996
    27   1   0.0      43.642999999999994      45.636000000000003                  48.567
    28   1   0.0      45.441999999999993      53.710999999999999      51.075999999999993
    29   1   0.0      43.564999999999998      54.240000000000002      49.649999999999999
    30   1   0.0      41.732999999999997      46.849000000000004      47.571999999999996
    31   1   0.0      46.114999999999995      51.401000000000003      51.512999999999998
    32   1   0.0      42.288999999999994      52.508000000000003      48.571999999999996
    33   1   0.0      45.424999999999997      46.987000000000002                  49.884
    34   1   0.0      45.734999999999992      48.426000000000002      50.344999999999999
    35   1   0.0      41.799999999999997      49.454999999999998                  48.055
    36   1   0.0      44.415999999999997      53.286999999999999      50.232999999999997
    37   1   0.0      44.139999999999993      46.816000000000003      49.110999999999997
    38   1   0.0      42.228999999999992                  48.012      48.119999999999997
    39   1   0.0      45.153999999999996      50.942999999999998      50.581999999999994
    40   1   0.0      43.131999999999991      51.539999999999999      49.134999999999998
    41   1   0.0      44.940999999999995      49.509999999999998      50.155999999999999
    42   1   0.0      42.892999999999994                  50.122      48.876999999999995
    43   1   0.0      43.388999999999996                  47.945      48.878999999999998
    44   1   0.0      44.238999999999997      51.904000000000003      49.977999999999994
    45   1   0.0      43.768999999999991                  49.238                  49.366
    46   1   0.0      49.225999999999992      49.706000000000003                  52.442
    47   3   0.0      48.211999999999996      50.289999999999999      51.632999999999996
    48   1   0.0      47.009999999999991      50.524999999999999      52.352999999999994
    49   2   0.0      51.709999999999994      55.295000000000002                  48.942
    50   2   0.0      53.349999999999994      54.642000000000003      47.095999999999997
    51   2   0.0      54.213999999999999      55.231000000000002      48.520999999999994
    52   2   0.0      59.183999999999997      47.209000000000003                  47.875
    53   2   0.0      50.928999999999995                  47.622      52.053999999999995
    54   2   0.0      58.916999999999994      49.853000000000002      48.219999999999999
    55   2   0.0      58.156999999999996      49.364000000000004      46.660999999999994
    56   2   0.0      50.961999999999996      53.364000000000004      50.140999999999998
    57   2   0.0      55.284999999999997      53.176000000000002                  47.637
    58   2   0.0       57.11999999999999                  46.308      49.162999999999997
    59   2   0.0      50.116999999999997      51.209000000000003      50.265000000000001
    60   2   0.0      50.940999999999995      51.715000000000003      51.762999999999998
    61   2   0.0      52.863999999999997      46.447000000000003      51.309999999999995
    62   2   0.0      55.022999999999996      46.343000000000004      50.202999999999996
    63   2   0.0      56.544999999999995                  51.567      47.797999999999995
    64   2   0.0      42.073999999999998      44.722999999999999                  47.387
    65   2   0.0      47.034999999999997      53.161000000000001      52.385999999999996
    66   2   0.0      41.859999999999992      54.608000000000004      48.387999999999998
    67   2   0.0      44.174999999999997      44.698999999999998      48.706999999999994
    68   2   0.0      45.597999999999992      54.770000000000003      51.269999999999996
    69   2   0.0      43.712999999999994      55.301000000000002      49.843999999999994
    70   2   0.0      40.830999999999996      46.847000000000001      46.969999999999999
    71   2   0.0      41.458999999999996      52.224000000000004      47.931999999999995
    72   2   0.0      46.257999999999996      46.652999999999999      49.253999999999998
    73   2   0.0      45.389999999999993      46.347999999999999      50.772999999999996
    74   2   0.0      46.701999999999998                  48.509                   50.82
    75   2   0.0      40.815999999999995      49.591000000000001      48.510999999999996
    76   2   0.0      41.807999999999993                  49.811      47.021000000000001
    77   2   0.0      49.390999999999991      50.316000000000003      53.338999999999999
    78   2   0.0      48.902999999999992      48.706000000000003      52.754999999999995
    79   2   0.0      47.235999999999997      51.039000000000001      53.296999999999997
    80   2   0.0      46.519999999999996      49.590000000000003      52.640999999999998
